scenario,run,action_time,action_kind,action_source,action_target,detected,event_time,event_kind,delta_s
S3_web_exploit,8,2026-05-03T09:37:55.500Z,connection,10.10.42.200,10.10.42.8,False,,,
S3_web_exploit,8,2026-05-03T09:37:57.000Z,connection,10.10.42.200,10.10.42.17,True,2026-05-03T09:37:58.695Z,connection,1.696
S3_web_exploit,8,2026-05-03T09:37:58.500Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:38:00.623Z,connection,2.123
S3_web_exploit,9,2026-05-03T09:38:00.000Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:38:00.882Z,connection,0.882
S3_web_exploit,9,2026-05-03T09:38:01.500Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:38:04.731Z,connection,3.232
S3_web_exploit,9,2026-05-03T09:38:03.000Z,connection,10.10.42.200,10.10.42.17,False,,,
S3_web_exploit,9,2026-05-03T09:38:04.500Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:38:06.663Z,connection,2.163
S3_web_exploit,9,2026-05-03T09:38:06.000Z,connection,10.10.42.200,10.10.42.21,False,,,
S3_web_exploit,10,2026-05-03T09:38:07.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:38:09.036Z,connection,1.536
S3_web_exploit,10,2026-05-03T09:38:09.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:38:11.097Z,connection,2.098
S3_web_exploit,10,2026-05-03T09:38:10.500Z,connection,10.10.42.200,10.10.42.5,False,,,
S3_web_exploit,10,2026-05-03T09:38:12.000Z,connection,10.10.42.200,10.10.42.14,False,,,
S3_web_exploit,10,2026-05-03T09:38:13.500Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:38:15.869Z,connection,2.369
S4_persistence,1,2026-05-03T09:39:15.000Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:39:20.953Z,connection,5.953
S4_persistence,1,2026-05-03T09:39:16.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:39:20.041Z,connection,3.542
S4_persistence,1,2026-05-03T09:39:18.000Z,connection,10.10.42.200,10.10.42.17,True,2026-05-03T09:39:21.492Z,connection,3.492
S4_persistence,1,2026-05-03T09:39:19.500Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:39:24.457Z,connection,4.957
S4_persistence,2,2026-05-03T09:39:21.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:39:25.345Z,connection,4.346
S4_persistence,2,2026-05-03T09:39:22.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:39:26.624Z,connection,4.125
S4_persistence,2,2026-05-03T09:39:24.000Z,connection,10.10.42.200,10.10.42.20,False,,,
S4_persistence,2,2026-05-03T09:39:25.500Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:39:29.043Z,connection,3.543
S4_persistence,3,2026-05-03T09:39:27.000Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:39:30.830Z,connection,3.831
S4_persistence,3,2026-05-03T09:39:28.500Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:39:34.312Z,connection,5.813
S4_persistence,3,2026-05-03T09:39:30.000Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:39:33.269Z,connection,3.270
S4_persistence,3,2026-05-03T09:39:31.500Z,connection,10.10.42.200,10.10.42.13,True,2026-05-03T09:39:35.740Z,connection,4.240
S4_persistence,4,2026-05-03T09:39:33.000Z,connection,10.10.42.200,10.10.42.8,False,,,
S4_persistence,4,2026-05-03T09:39:34.500Z,connection,10.10.42.200,10.10.42.13,True,2026-05-03T09:39:39.422Z,connection,4.922
S4_persistence,4,2026-05-03T09:39:36.000Z,connection,10.10.42.200,10.10.42.14,False,,,
S4_persistence,4,2026-05-03T09:39:37.500Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:39:44.653Z,connection,7.153
S4_persistence,5,2026-05-03T09:39:39.000Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:39:42.144Z,connection,3.145
S4_persistence,5,2026-05-03T09:39:40.500Z,connection,10.10.42.200,10.10.42.13,True,2026-05-03T09:39:46.894Z,connection,6.395
S4_persistence,5,2026-05-03T09:39:42.000Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:39:48.332Z,connection,6.333
S4_persistence,5,2026-05-03T09:39:43.500Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:39:47.770Z,connection,4.270
S4_persistence,6,2026-05-03T09:39:45.000Z,connection,10.10.42.200,10.10.42.14,False,,,
S4_persistence,6,2026-05-03T09:39:46.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:39:50.280Z,connection,3.780
S4_persistence,6,2026-05-03T09:39:48.000Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:39:52.772Z,connection,4.773
S4_persistence,6,2026-05-03T09:39:49.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:39:53.263Z,connection,3.764
S4_persistence,7,2026-05-03T09:39:51.000Z,connection,10.10.42.200,10.10.42.5,True,2026-05-03T09:39:55.197Z,connection,4.198
S4_persistence,7,2026-05-03T09:39:52.500Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:39:56.406Z,connection,3.906
S4_persistence,7,2026-05-03T09:39:54.000Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:39:57.422Z,connection,3.422
S4_persistence,7,2026-05-03T09:39:55.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:39:58.510Z,connection,3.011
S4_persistence,8,2026-05-03T09:39:57.000Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:40:01.760Z,connection,4.761
S4_persistence,8,2026-05-03T09:39:58.500Z,connection,10.10.42.200,10.10.42.22,False,,,
S4_persistence,8,2026-05-03T09:40:00.000Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:40:06.384Z,connection,6.384
S4_persistence,8,2026-05-03T09:40:01.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:40:05.185Z,connection,3.685
S4_persistence,9,2026-05-03T09:40:03.000Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:40:06.171Z,connection,3.171
S4_persistence,9,2026-05-03T09:40:04.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:40:07.266Z,connection,2.767
S4_persistence,9,2026-05-03T09:40:06.000Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:40:10.105Z,connection,4.105
S4_persistence,9,2026-05-03T09:40:07.500Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:40:09.684Z,connection,2.184
S4_persistence,10,2026-05-03T09:40:09.000Z,connection,10.10.42.200,10.10.42.7,False,,,
S4_persistence,10,2026-05-03T09:40:10.500Z,connection,10.10.42.200,10.10.42.3,False,,,
S4_persistence,10,2026-05-03T09:40:12.000Z,connection,10.10.42.200,10.10.42.17,False,,,
S4_persistence,10,2026-05-03T09:40:13.500Z,connection,10.10.42.200,10.10.42.7,False,,,
S5_lateral,1,2026-05-03T09:41:15.000Z,connection,10.10.42.200,10.10.42.14,False,,,
S5_lateral,1,2026-05-03T09:41:16.500Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:41:16.846Z,connection,0.346
S5_lateral,1,2026-05-03T09:41:18.000Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:41:18.581Z,connection,0.581
S5_lateral,1,2026-05-03T09:41:19.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:41:21.014Z,connection,1.514
S5_lateral,1,2026-05-03T09:41:21.000Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:41:22.121Z,connection,1.121
S5_lateral,1,2026-05-03T09:41:22.500Z,connection,10.10.42.200,10.10.42.8,False,,,
S5_lateral,2,2026-05-03T09:41:24.000Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:41:24.912Z,connection,0.912
S5_lateral,2,2026-05-03T09:41:25.500Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:41:26.902Z,connection,1.402
S5_lateral,2,2026-05-03T09:41:27.000Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:41:27.503Z,connection,0.503
S5_lateral,2,2026-05-03T09:41:28.500Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:41:29.438Z,connection,0.938
S5_lateral,2,2026-05-03T09:41:30.000Z,connection,10.10.42.200,10.10.42.17,False,,,
S5_lateral,2,2026-05-03T09:41:31.500Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:41:32.610Z,connection,1.111
S5_lateral,3,2026-05-03T09:41:33.000Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:41:34.435Z,connection,1.436
S5_lateral,3,2026-05-03T09:41:34.500Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:41:35.378Z,connection,0.879
S5_lateral,3,2026-05-03T09:41:36.000Z,connection,10.10.42.200,10.10.42.13,False,,,
S5_lateral,3,2026-05-03T09:41:37.500Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:41:39.177Z,connection,1.678
S5_lateral,3,2026-05-03T09:41:39.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:41:40.057Z,connection,1.057
S5_lateral,3,2026-05-03T09:41:40.500Z,connection,10.10.42.200,10.10.42.5,True,2026-05-03T09:41:42.094Z,connection,1.595
S5_lateral,4,2026-05-03T09:41:42.000Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:41:42.195Z,connection,0.196
S5_lateral,4,2026-05-03T09:41:43.500Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:41:44.782Z,connection,1.283
S5_lateral,4,2026-05-03T09:41:45.000Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:41:46.537Z,connection,1.538
S5_lateral,4,2026-05-03T09:41:46.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:41:49.084Z,connection,2.584
S5_lateral,4,2026-05-03T09:41:48.000Z,connection,10.10.42.200,10.10.42.16,True,2026-05-03T09:41:48.741Z,connection,0.741
S5_lateral,4,2026-05-03T09:41:49.500Z,connection,10.10.42.200,10.10.42.22,False,,,
S5_lateral,5,2026-05-03T09:41:51.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:41:52.121Z,connection,1.121
S5_lateral,5,2026-05-03T09:41:52.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:41:53.314Z,connection,0.815
S5_lateral,5,2026-05-03T09:41:54.000Z,connection,10.10.42.200,10.10.42.5,True,2026-05-03T09:41:55.213Z,connection,1.213
S5_lateral,5,2026-05-03T09:41:55.500Z,connection,10.10.42.200,10.10.42.22,False,,,
S5_lateral,5,2026-05-03T09:41:57.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:41:58.572Z,connection,1.573
S5_lateral,5,2026-05-03T09:41:58.500Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:42:00.174Z,connection,1.675
S5_lateral,6,2026-05-03T09:42:00.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:42:00.189Z,connection,0.190
S5_lateral,6,2026-05-03T09:42:01.500Z,connection,10.10.42.200,10.10.42.19,False,,,
S5_lateral,6,2026-05-03T09:42:03.000Z,connection,10.10.42.200,10.10.42.19,True,2026-05-03T09:42:04.378Z,connection,1.378
S5_lateral,6,2026-05-03T09:42:04.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:42:06.341Z,connection,1.842
S5_lateral,6,2026-05-03T09:42:06.000Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:42:07.505Z,connection,1.506
S5_lateral,6,2026-05-03T09:42:07.500Z,connection,10.10.42.200,10.10.42.17,True,2026-05-03T09:42:09.164Z,connection,1.665
S5_lateral,7,2026-05-03T09:42:09.000Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:42:10.306Z,connection,1.307
S5_lateral,7,2026-05-03T09:42:10.500Z,connection,10.10.42.200,10.10.42.16,True,2026-05-03T09:42:11.622Z,connection,1.123
S5_lateral,7,2026-05-03T09:42:12.000Z,connection,10.10.42.200,10.10.42.4,False,,,
S5_lateral,7,2026-05-03T09:42:13.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:42:14.753Z,connection,1.253
S5_lateral,7,2026-05-03T09:42:15.000Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:42:16.791Z,connection,1.791
S5_lateral,7,2026-05-03T09:42:16.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:42:18.360Z,connection,1.860
S5_lateral,8,2026-05-03T09:42:18.000Z,connection,10.10.42.200,10.10.42.17,True,2026-05-03T09:42:19.739Z,connection,1.739
S5_lateral,8,2026-05-03T09:42:19.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:42:20.548Z,connection,1.048
S5_lateral,8,2026-05-03T09:42:21.000Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:42:22.466Z,connection,1.467
S5_lateral,8,2026-05-03T09:42:22.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:42:23.598Z,connection,1.099
S5_lateral,8,2026-05-03T09:42:24.000Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:42:25.307Z,connection,1.307
S5_lateral,8,2026-05-03T09:42:25.500Z,connection,10.10.42.200,10.10.42.1,False,,,
S5_lateral,9,2026-05-03T09:42:27.000Z,connection,10.10.42.200,10.10.42.19,True,2026-05-03T09:42:28.342Z,connection,1.343
S5_lateral,9,2026-05-03T09:42:28.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:42:29.527Z,connection,1.027
S5_lateral,9,2026-05-03T09:42:30.000Z,connection,10.10.42.200,10.10.42.19,True,2026-05-03T09:42:31.558Z,connection,1.558
S5_lateral,9,2026-05-03T09:42:31.500Z,connection,10.10.42.200,10.10.42.13,True,2026-05-03T09:42:33.427Z,connection,1.927
S5_lateral,9,2026-05-03T09:42:33.000Z,connection,10.10.42.200,10.10.42.3,False,,,
S5_lateral,9,2026-05-03T09:42:34.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:42:35.174Z,connection,0.675
S5_lateral,10,2026-05-03T09:42:36.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:42:37.936Z,connection,1.937
S5_lateral,10,2026-05-03T09:42:37.500Z,connection,10.10.42.200,10.10.42.19,True,2026-05-03T09:42:39.086Z,connection,1.586
S5_lateral,10,2026-05-03T09:42:39.000Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:42:40.837Z,connection,1.838
S5_lateral,10,2026-05-03T09:42:40.500Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:42:41.953Z,connection,1.453
S5_lateral,10,2026-05-03T09:42:42.000Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:42:43.679Z,connection,1.680
S5_lateral,10,2026-05-03T09:42:43.500Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:42:44.784Z,connection,1.284
S6_egress,1,2026-05-03T09:43:45.000Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:43:48.246Z,connection,3.246
S6_egress,1,2026-05-03T09:43:46.500Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:43:47.273Z,connection,0.773
S6_egress,1,2026-05-03T09:43:48.000Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:43:49.247Z,connection,1.247
S6_egress,1,2026-05-03T09:43:49.500Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:43:51.219Z,connection,1.720
S6_egress,1,2026-05-03T09:43:51.000Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:43:53.527Z,connection,2.528
S6_egress,1,2026-05-03T09:43:52.500Z,connection,10.10.42.200,10.10.42.17,False,,,
S6_egress,2,2026-05-03T09:43:54.000Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:43:56.160Z,connection,2.160
S6_egress,2,2026-05-03T09:43:55.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:43:56.782Z,connection,1.283
S6_egress,2,2026-05-03T09:43:57.000Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:43:59.704Z,connection,2.704
S6_egress,2,2026-05-03T09:43:58.500Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:44:00.213Z,connection,1.714
S6_egress,2,2026-05-03T09:44:00.000Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:44:00.952Z,connection,0.952
S6_egress,2,2026-05-03T09:44:01.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:44:03.797Z,connection,2.298
S6_egress,3,2026-05-03T09:44:03.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:44:05.334Z,connection,2.334
S6_egress,3,2026-05-03T09:44:04.500Z,connection,10.10.42.200,10.10.42.4,False,,,
S6_egress,3,2026-05-03T09:44:06.000Z,connection,10.10.42.200,10.10.42.16,True,2026-05-03T09:44:07.937Z,connection,1.938
S6_egress,3,2026-05-03T09:44:07.500Z,connection,10.10.42.200,10.10.42.13,True,2026-05-03T09:44:09.114Z,connection,1.615
S6_egress,3,2026-05-03T09:44:09.000Z,connection,10.10.42.200,10.10.42.3,False,,,
S6_egress,3,2026-05-03T09:44:10.500Z,connection,10.10.42.200,10.10.42.8,False,,,
S6_egress,4,2026-05-03T09:44:12.000Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:44:14.334Z,connection,2.334
S6_egress,4,2026-05-03T09:44:13.500Z,connection,10.10.42.200,10.10.42.14,False,,,
S6_egress,4,2026-05-03T09:44:15.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:44:18.264Z,connection,3.264
S6_egress,4,2026-05-03T09:44:16.500Z,connection,10.10.42.200,10.10.42.8,False,,,
S6_egress,4,2026-05-03T09:44:18.000Z,connection,10.10.42.200,10.10.42.5,False,,,
S6_egress,4,2026-05-03T09:44:19.500Z,connection,10.10.42.200,10.10.42.20,False,,,
S6_egress,5,2026-05-03T09:44:21.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:44:23.035Z,connection,2.035
S6_egress,5,2026-05-03T09:44:22.500Z,connection,10.10.42.200,10.10.42.14,True,2026-05-03T09:44:25.027Z,connection,2.527
S6_egress,5,2026-05-03T09:44:24.000Z,connection,10.10.42.200,10.10.42.22,True,2026-05-03T09:44:25.796Z,connection,1.797
S6_egress,5,2026-05-03T09:44:25.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:44:28.028Z,connection,2.529
S6_egress,5,2026-05-03T09:44:27.000Z,connection,10.10.42.200,10.10.42.20,False,,,
S6_egress,5,2026-05-03T09:44:28.500Z,connection,10.10.42.200,10.10.42.15,False,,,
S6_egress,6,2026-05-03T09:44:30.000Z,connection,10.10.42.200,10.10.42.16,True,2026-05-03T09:44:33.149Z,connection,3.150
S6_egress,6,2026-05-03T09:44:31.500Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:44:33.839Z,connection,2.340
S6_egress,6,2026-05-03T09:44:33.000Z,connection,10.10.42.200,10.10.42.22,False,,,
S6_egress,6,2026-05-03T09:44:34.500Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:44:36.643Z,connection,2.144
S6_egress,6,2026-05-03T09:44:36.000Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:44:38.409Z,connection,2.409
S6_egress,6,2026-05-03T09:44:37.500Z,connection,10.10.42.200,10.10.42.15,True,2026-05-03T09:44:40.179Z,connection,2.680
S6_egress,7,2026-05-03T09:44:39.000Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:44:39.591Z,connection,0.592
S6_egress,7,2026-05-03T09:44:40.500Z,connection,10.10.42.200,10.10.42.16,True,2026-05-03T09:44:42.371Z,connection,1.871
S6_egress,7,2026-05-03T09:44:42.000Z,connection,10.10.42.200,10.10.42.22,False,,,
S6_egress,7,2026-05-03T09:44:43.500Z,connection,10.10.42.200,10.10.42.3,True,2026-05-03T09:44:44.817Z,connection,1.317
S6_egress,7,2026-05-03T09:44:45.000Z,connection,10.10.42.200,10.10.42.4,False,,,
S6_egress,7,2026-05-03T09:44:46.500Z,connection,10.10.42.200,10.10.42.3,False,,,
S6_egress,8,2026-05-03T09:44:48.000Z,connection,10.10.42.200,10.10.42.18,True,2026-05-03T09:44:49.846Z,connection,1.847
S6_egress,8,2026-05-03T09:44:49.500Z,connection,10.10.42.200,10.10.42.6,True,2026-05-03T09:44:51.335Z,connection,1.835
S6_egress,8,2026-05-03T09:44:51.000Z,connection,10.10.42.200,10.10.42.21,True,2026-05-03T09:44:53.794Z,connection,2.794
S6_egress,8,2026-05-03T09:44:52.500Z,connection,10.10.42.200,10.10.42.20,True,2026-05-03T09:44:54.817Z,connection,2.317
S6_egress,8,2026-05-03T09:44:54.000Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:44:55.912Z,connection,1.912
S6_egress,8,2026-05-03T09:44:55.500Z,connection,10.10.42.200,10.10.42.21,False,,,
S6_egress,9,2026-05-03T09:44:57.000Z,connection,10.10.42.200,10.10.42.22,False,,,
S6_egress,9,2026-05-03T09:44:58.500Z,connection,10.10.42.200,10.10.42.1,True,2026-05-03T09:45:00.470Z,connection,1.970
S6_egress,9,2026-05-03T09:45:00.000Z,connection,10.10.42.200,10.10.42.18,False,,,
S6_egress,9,2026-05-03T09:45:01.500Z,connection,10.10.42.200,10.10.42.7,True,2026-05-03T09:45:03.780Z,connection,2.280
S6_egress,9,2026-05-03T09:45:03.000Z,connection,10.10.42.200,10.10.42.8,True,2026-05-03T09:45:05.193Z,connection,2.194
S6_egress,9,2026-05-03T09:45:04.500Z,connection,10.10.42.200,10.10.42.13,False,,,
S6_egress,10,2026-05-03T09:45:06.000Z,connection,10.10.42.200,10.10.42.13,False,,,
S6_egress,10,2026-05-03T09:45:07.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:45:08.856Z,connection,1.357
S6_egress,10,2026-05-03T09:45:09.000Z,connection,10.10.42.200,10.10.42.9,True,2026-05-03T09:45:11.431Z,connection,2.431
S6_egress,10,2026-05-03T09:45:10.500Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:45:13.136Z,connection,2.637
S6_egress,10,2026-05-03T09:45:12.000Z,connection,10.10.42.200,10.10.42.4,True,2026-05-03T09:45:13.212Z,connection,1.212
S6_egress,10,2026-05-03T09:45:13.500Z,connection,10.10.42.200,10.10.42.17,True,2026-05-03T09:45:15.577Z,connection,2.078
